Segment_1,Segment_2,Segment_3,Segment_4,Segment_5,Segment_6,Segment_7,Segment_8,Segment_9,Segment_10,Segment_11,Segment_12,Segment_13,Segment_14,Segment_15,Segment_16,Segment_17,Segment_18,Segment_19,Segment_20,Segment_21,Segment_22,Segment_23,Segment_24,Segment_25,Segment_26,Segment_27,Segment_28,Segment_29,Segment_30,Segment_31,Segment_32,Segment_33,Segment_34,Segment_35,Segment_36,Segment_37,Segment_38,Segment_39,Segment_40,Segment_41,Segment_42,Segment_43,Segment_44,Segment_45,Segment_46,Segment_47,Segment_48,Segment_49,Segment_50,Segment_51,Segment_52,Segment_53,Segment_54,Segment_55,Segment_56,Segment_57,Segment_58,Segment_59,Segment_60,Segment_61,Segment_62,Segment_63,Segment_64,Segment_65,Segment_66,Segment_67,Segment_68,Segment_69,Segment_70,Segment_71,Segment_72,Segment_73,Segment_74,Segment_75,Segment_76,Segment_77,Segment_78,Segment_79,
-359.408443,986.782885,-681.785408,1159.123841,-928.724689,537.462999,-912.925254,-66.274670,876.262883,-738.642417,721.838635,-222.302389,-607.489513,254.400873,1128.614396,-831.709165,-306.670413,1321.917125,-900.174479,-714.543186,343.882716,1159.087229,-744.006548,10.132135,625.217301,-609.410191,1397.839874,-820.467857,84.119368,-478.961760,-485.531435,1204.860105,-809.251310,-274.323816,1015.385544,-1031.145411,-286.102853,1012.940066,-414.664876,1456.374707,-832.129863,1423.557828,-791.559662,684.844505,-1064.988405,57.410636,-304.846612,-432.582480,1437.453779,-845.825262,191.110619,108.588112,-557.230962,550.101481,-599.761479,-555.059058,713.414749,-596.647468,-573.274323,994.762620,-671.034474,-670.155450,1043.466122,-1041.536882,-161.139278,1619.757187,-924.453651,-443.107981,1262.911225,-942.125000,-361.069029,1784.377956,546.413393,267.060825,-510.799675,-378.140091,1628.631431,-839.334717,257.684268,
-382.771996,1036.989767,-697.336623,1077.641405,-946.420915,470.769070,-876.508849,-104.496682,1005.268957,-753.692575,649.800823,-92.306966,-621.173287,198.835580,1245.113584,-850.816903,-342.308760,1262.840942,-831.370891,-733.304262,296.793787,1255.498304,-759.717334,-26.770882,771.914057,-629.135848,1345.965979,-847.295301,35.378836,-365.075018,-507.755767,1130.727009,-792.581596,-295.424285,940.287227,-1012.324956,-317.000195,1151.561114,-437.621289,1493.600752,-849.135726,1356.875491,-809.869028,614.044181,-1056.807679,11.433899,-170.791621,-459.492990,1470.446220,-865.148213,149.698197,266.096872,-574.031026,482.609729,-486.674352,-575.425083,645.347703,-482.321834,-595.605035,910.606654,-595.498664,-690.764876,963.046219,-1042.435420,-199.007348,1633.400693,-901.065881,-467.429998,1181.770307,-938.953644,-393.206677,1737.820349,610.613883,232.516342,-405.345242,-402.328974,1632.289299,-853.437195,205.260892,
-405.341331,1075.443017,-712.680455,996.288140,-964.413013,407.224277,-828.507844,-142.449289,1120.424976,-768.998055,580.685142,47.637781,-634.576190,145.722972,1345.344679,-869.510500,-376.315553,1197.226504,-748.956716,-751.830704,251.788706,1336.974690,-775.442545,-62.622861,908.439972,-648.640599,1284.987585,-874.148054,-11.464677,-238.088775,-528.871562,1053.479107,-768.209473,-315.878664,864.086735,-984.000247,-346.769801,1277.337918,-459.433840,1512.296679,-865.769232,1285.086094,-828.015696,546.310053,-1040.753778,-33.769046,-25.499461,-484.890868,1485.733980,-884.922364,109.873276,426.803791,-590.479119,418.353811,-360.354608,-595.164481,580.298306,-355.176230,-617.111037,828.343025,-506.042227,-710.549490,881.909419,-1036.481448,-235.701381,1630.181233,-867.719750,-490.728900,1098.212514,-928.248249,-423.556578,1680.773015,664.446538,198.682625,-288.722817,-425.321795,1620.148090,-868.253436,154.764978,
-427.052927,1102.108902,-727.943792,916.025494,-982.514658,346.668893,-767.810300,-180.072200,1220.010358,-784.716747,514.415896,195.339622,-647.882384,94.769600,1428.129329,-887.421948,-408.610772,1126.616203,-652.624498,-770.254713,208.700049,1402.808131,-791.036607,-97.565771,1032.341853,-668.085775,1216.625854,-900.676450,-56.585076,-99.364201,-548.918532,974.576375,-735.189891,-335.694795,787.921528,-945.013418,-375.372069,1388.217315,-480.211920,1513.373460,-882.180227,1209.643900,-845.879322,481.902109,-1015.562810,-78.217469,128.980206,-508.862028,1484.301024,-905.057790,71.381690,587.588317,-606.673237,357.370164,-222.178265,-614.416561,518.207610,-216.584607,-637.882570,748.666424,-402.531686,-729.589529,801.210074,-1022.481618,-271.167040,1611.454566,-823.181858,-512.983657,1013.604963,-908.634923,-452.040359,1615.245826,706.831739,165.429560,-162.361056,-447.129333,1593.623785,-883.800132,105.938782,
-447.848745,1117.235046,-743.251725,837.614169,-1000.422287,288.906219,-693.521503,-217.270368,1302.825697,-800.984716,450.847558,348.178112,-661.263655,45.696335,1492.835727,-904.074054,-439.131245,1052.490203,-542.495263,-788.710232,167.368627,1452.733191,-806.281371,-131.687231,1141.591914,-687.611553,1142.565340,-926.492741,-100.109861,49.164056,-567.960288,895.313773,-692.636405,-354.897499,712.761347,-894.299394,-402.776655,1482.640406,-500.074981,1498.053947,-898.526578,1131.891731,-863.317611,420.925845,-979.968858,-121.904502,290.112558,-531.510272,1467.419908,-925.397301,33.991337,745.260476,-622.725551,299.580060,-74.090003,-633.318964,458.937031,-68.438158,-658.013928,672.085023,-285.325672,-747.969729,721.924986,-999.219976,-305.347276,1578.778810,-766.323053,-534.190215,929.145962,-878.725199,-478.621238,1543.226898,737.062969,132.672590,-28.179373,-467.789364,1554.305593,-900.019559,58.557533,
-467.681507,1121.317249,-758.715714,761.616538,-1017.702510,233.721064,-605.055440,-253.912361,1368.190026,-817.908079,389.782840,503.220465,-674.879574,-1.743141,1539.342608,-918.868985,-467.834099,976.230618,-419.187914,-807.333690,127.647334,1486.888362,-820.870679,-165.027474,1234.646724,-707.328794,1064.415317,-951.155568,-142.122489,205.044039,-586.081424,816.793729,-639.778285,-373.529707,639.403307,-830.953177,-428.964099,1559.568445,-519.147130,1467.805983,-914.962255,1053.042534,-880.158073,363.354112,-932.760568,-164.795977,454.965924,-552.952522,1436.585099,-945.708848,-2.496977,896.712824,-638.753640,244.822500,81.445204,-652.003552,402.298891,86.911199,-677.597675,598.932479,-155.338321,-765.778663,644.837660,-965.495689,-338.187227,1533.841413,-696.191350,-554.368826,845.850969,-837.173281,-503.310521,1466.631447,754.816224,100.370216,111.466968,-487.365289,1503.888884,-916.762093,12.439654,
-486.520200,1115.060900,-774.418847,688.405233,-1033.784704,180.893115,-502.221808,-289.829272,1415.914217,-835.551996,330.986651,657.364197,-688.873430,-47.748735,1567.982514,-931.082857,-494.698494,899.087636,-283.858886,-826.261130,89.405002,1505.770654,-834.400895,-197.588957,1310.475392,-727.314729,983.676525,-974.151039,-182.667299,365.408995,-603.383320,739.909263,-576.024949,-391.650385,568.467519,-754.308002,-453.927394,1618.480552,-537.554181,1424.278530,-931.622056,974.162281,-896.183766,309.052146,-872.848637,-206.828444,620.337493,-573.314213,1393.447731,-965.678280,-38.239567,1039.045792,-654.869663,192.884799,241.534640,-670.594152,348.084513,246.735093,-696.719078,529.384377,-14.069167,-783.110962,570.532405,-920.169191,-369.640581,1478.397012,-612.094866,-573.568287,764.546223,-782.745077,-526.167595,1387.246922,760.143907,68.519760,253.881166,-505.944080,1444.115921,-933.769105,-32.547321,
-504.355066,1099.340008,-790.400689,618.177043,-1047.959427,130.206136,-385.298903,-324.813878,1446.254470,-853.929456,274.200224,807.493815,-703.364682,-92.467461,1579.476680,-939.866636,-519.727631,822.151203,-138.202510,-845.619025,52.530324,1510.184624,-846.366449,-229.347121,1368.557690,-747.614717,901.713413,-994.873067,-221.754758,527.116727,-619.980463,665.341060,-501.036785,-409.329623,500.397071,-664.021301,-477.675847,1659.347134,-555.423853,1369.241743,-948.607296,896.154107,-911.115081,257.804919,-799.343850,-247.909028,782.902225,-592.727261,1339.752900,-984.903248,-73.341011,1169.666285,-671.168666,143.528083,402.987642,-689.206250,296.085431,408.024411,-715.455117,463.479840,136.408982,-800.070162,499.401448,-862.219410,-399.675927,1414.215754,-513.691302,-591.868544,685.868724,-714.398899,-547.295443,1306.680687,753.453717,37.152747,396.152011,-523.634050,1376.727333,-950.660275,-76.485432,
-521.200638,1075.155694,-806.643335,550.973030,-1059.382630,81.454237,-255.082076,-358.616816,1459.853034,-872.991264,219.158387,950.633610,-718.439649,-135.992676,1574.867398,-944.253846,-542.950444,746.330519,15.590920,-865.508425,16.933243,1501.185618,-856.157733,-260.261106,1408.856645,-768.248618,819.734136,-1012.606845,-259.367740,686.911076,-635.997916,593.570128,-414.798768,-426.642887,435.465643,-560.159533,-500.241303,1682.583168,-572.886843,1304.530240,-965.974741,819.745326,-924.589801,209.343891,-711.646545,-287.919416,939.368778,-611.330948,1277.280932,-1002.888749,-107.849623,1286.370395,-687.715895,96.505867,562.470900,-707.946855,246.105452,567.596488,-733.878660,401.147805,293.509160,-816.769254,431.662190,-790.815933,-428.281498,1343.040545,-401.074277,-609.381478,610.271592,-631.377399,-566.835139,1226.322919,735.472646,6.329196,535.302659,-540.560597,1303.422180,-966.926143,-119.410347,
-537.096054,1043.595233,-823.061013,486.706246,-1067.084145,34.446461,-112.899637,-390.937576,1457.674834,-892.617488,165.609352,1084.075595,-734.140697,-178.366823,1555.449303,-943.175319,-564.422960,672.342297,174.908704,-885.985017,-17.459534,1480.020655,-863.059666,-290.283604,1431.772960,-789.216943,738.780211,-1026.518821,-295.470879,841.586839,-651.569402,524.901224,-317.687592,-443.666733,373.792503,-443.268827,-521.684065,1688.986833,-590.075977,1231.990518,-983.729263,745.481411,-936.142486,163.371972,-609.545594,-326.724229,1086.629118,-629.274534,1207.795351,-1019.042212,-141.759606,1387.409682,-704.534599,51.576188,716.674067,-726.911865,197.966285,722.223955,-752.063177,342.234732,454.236739,-833.327858,367.379193,-705.404422,-455.468296,1266.551692,-274.843702,-626.247417,538.035240,-533.306132,-584.960030,1147.327554,707.198770,-23.870096,668.444387,-556.858955,1225.822564,-981.924114,-161.320206,
-552.102626,1005.793171,-839.493527,425.195849,-1069.980526,-10.989898,39.401245,-421.414090,1440.944815,-912.610078,113.334419,1205.469512,-750.455324,-219.587687,1522.701958,-935.481108,-584.230791,600.709012,336.805582,-907.039074,-50.714378,1448.070323,-866.252734,-319.369408,1438.087686,-810.502992,659.722685,-1035.654216,-330.022946,988.135732,-666.834129,459.488692,-210.520976,-460.476516,315.363884,-314.419509,-542.095182,1679.670125,-607.122666,1153.433746,-1001.819347,673.729627,-945.186646,119.586417,-493.318266,-364.181418,1221.892053,-646.720361,1133.000132,-1032.666465,-175.020048,1471.532011,-721.596793,8.509983,862.470029,-746.178270,151.510823,868.780295,-770.083826,286.530315,615.335629,-849.865802,306.488991,-605.796675,-481.272524,1186.336591,-136.149410,-642.625878,469.282880,-420.288149,-601.867908,1070.606359,669.845504,-53.352704,792.912195,-572.666125,1145.441770,-994.877397,-202.185256,
-566.299304,962.896139,-855.700330,366.202205,-1066.894473,-55.007435,199.491068,-449.616399,1411.087506,-932.685877,62.165847,1312.880467,-767.307373,-259.618138,1478.226431,-919.969476,-602.493082,531.769027,498.110059,-928.578702,-82.903305,1406.793435,-864.819906,-347.481778,1428.898241,-832.072057,583.260212,-1038.942764,-362.989563,1123.856112,-681.931652,397.359424,-94.579017,-477.145577,260.058941,-175.214545,-561.593523,1655.987615,-624.152307,1070.594165,-1020.133054,604.692038,-951.005296,77.698346,-363.819017,-400.152265,1342.791893,-663.844781,1054.506032,-1042.954260,-207.548750,1537.993010,-738.817774,-32.902511,997.055356,-765.790298,106.604725,1004.383703,-788.014873,233.789421,773.459672,-866.493597,248.828247,-492.254003,-505.756861,1103.862442,13.295260,-658.681796,403.997998,-292.981501,-617.770184,996.832727,624.781976,-82.023761,906.365235,-588.114890,1063.657365,-1004.878353,-241.953815,
-579.776832,916.031715,-871.352400,309.458205,-1056.581137,-97.736744,364.621518,-475.045448,1369.669584,-952.469858,12.001089,1404.826653,-784.550550,-298.398275,1423.686316,-895.421426,-619.365650,465.698811,655.556271,-950.416686,-114.117147,1357.676403,-857.760985,-374.595732,1405.553577,-853.870918,509.918455,-1035.213329,-394.351997,1246.428188,-696.996610,338.433395,28.410199,-493.746071,207.676574,-27.756488,-580.318266,1619.468512,-641.280900,985.093765,-1038.493022,538.426095,-952.750951,37.447197,-222.535845,-434.510828,1447.465009,-680.832889,973.803051,-1048.989147,-239.246365,1586.541597,-756.053826,-72.847591,1118.056386,-785.742455,63.134975,1126.524165,-805.925047,183.749502,925.349097,-883.301654,194.164602,-365.551677,-529.009260,1020.451724,171.228998,-674.570917,342.044392,-152.647053,-632.879223,926.453257,573.471576,-109.793276,1006.854255,-603.330638,981.690630,-1010.897279,-280.555563,
-592.630953,866.280387,-886.021381,254.696018,-1037.760265,-139.281858,531.725951,-497.136097,1318.345936,-971.489014,-37.189274,1480.299576,-801.963652,-335.858461,1360.754408,-860.639846,-635.039421,402.543302,805.936524,-972.259938,-144.476818,1302.188717,-844.014957,-400.697509,1369.592607,-875.827515,440.053070,-1023.217820,-424.107960,1353.967204,-712.154313,282.544739,156.324378,-510.350822,157.959733,125.418453,-598.418994,1571.754476,-658.613182,898.413873,-1056.650276,474.870413,-949.452076,-1.390530,-71.582891,-467.154546,1534.591894,-697.866093,892.236702,-1049.753606,-270.008164,1617.385374,-773.101955,-111.485983,1223.592490,-805.964613,21.006560,1233.162350,-823.871800,136.142832,1067.986201,-900.350378,142.227387,-227.012241,-551.140115,937.263358,334.894707,-690.428641,283.190912,-1.156017,-647.396620,859.705673,517.413163,-136.581496,1092.867670,-618.429137,900.592439,-1011.796812,-317.906496,
-604.955124,814.650310,-899.166964,201.669907,-1009.155245,-179.713733,697.552631,-515.264489,1258.808963,-989.167503,-85.361092,1538.764174,-819.246652,-371.930381,1291.068067,-814.495348,-649.732451,342.248187,946.256137,-993.700943,-174.141113,1241.743827,-822.491409,-425.780659,1322.684676,-897.847590,373.858203,-1001.664962,-452.265187,1445.058640,-727.515665,229.464398,286.738042,-527.033896,110.616536,281.424598,-616.046237,1514.542562,-676.240958,811.873597,-1074.275309,413.873333,-940.024589,-38.997565,86.375437,-498.014985,1603.404878,-715.106358,810.988711,-1044.143212,-299.734184,1631.141063,-789.699862,-148.950700,1312.302663,-826.311372,-19.860215,1322.791280,-841.895237,90.704751,1198.711122,-917.661524,92.735482,-78.498825,-572.278964,855.283558,501.140225,-706.363550,227.140353,159.049372,-661.505239,796.642979,458.091095,-162.323380,1163.359050,-633.513862,821.234585,-1006.352692,-353.916435,
-616.833486,762.056214,-910.125727,150.174277,-969.542435,-219.066642,858.814736,-528.760084,1192.740324,-1004.824199,-132.404256,1580.138851,-836.015696,-406.554075,1216.193685,-755.981570,-663.677609,284.689968,1073.872432,-1014.210699,-203.311147,1177.665414,-792.110869,-449.841357,1266.569637,-919.807410,311.380551,-969.264910,-478.834171,1518.772066,-743.170724,178.923113,417.042545,-543.867853,65.340289,437.130194,-633.343848,1449.532539,-694.240544,726.615075,-1090.945816,355.222740,-923.290381,-75.516378,248.249861,-527.063882,1653.663580,-732.682040,731.063086,-1030.985467,-328.338011,1628.774784,-805.523123,-185.343155,1383.347884,-846.554134,-59.531082,1394.460576,-860.012136,47.181816,1315.299473,-935.210050,45.420578,77.635710,-592.568586,775.324766,666.565267,-722.453879,173.559038,325.043522,-675.366599,737.162818,396.932806,-186.970763,1217.751522,-648.672721,744.305233,-993.281886,-388.496867,
-628.335137,709.302960,-918.105644,100.055023,-917.813832,-257.340460,1012.340908,-536.921320,1121.765070,-1017.673593,-178.156823,1604.756597,-851.795717,-439.682419,1137.598961,-684.281750,-677.109516,229.702266,1186.604316,-1033.133237,-232.231411,1111.161983,-751.853334,-472.876335,1202.999654,-941.545045,252.538253,-924.787344,-503.825069,1574.652774,-759.181462,130.632831,544.582282,-560.917013,21.830757,589.291932,-650.443082,1378.379774,-712.668584,643.595183,-1106.132601,298.676270,-898.006228,-111.052669,410.700891,-554.311760,1685.606945,-750.678761,653.277729,-1009.064330,-355.753402,1611.536044,-820.177790,-220.729735,1436.394805,-866.374208,-98.058591,1447.770525,-878.209631,5.342455,1416.013810,-952.916249,0.043259,238.640864,-612.155021,698.027300,827.696641,-738.745816,122.103533,493.548464,-689.121763,681.039258,335.266962,-210.490395,1255.919556,-663.974082,670.307965,-971.277195,-421.568410,
-639.510737,657.073466,-922.187052,51.212513,-853.052382,-294.507241,1155.213088,-539.032834,1047.410475,-1026.828065,-222.422326,1613.310844,-866.011740,-471.284701,1056.633883,-598.847720,-690.254420,177.096981,1282.804176,-1049.683444,-261.187101,1043.310942,-700.816570,-494.885161,1133.686566,-962.851529,197.144373,-867.135087,-527.248801,1612.693958,-775.574604,84.305062,666.790264,-578.226766,-20.185124,734.721986,-667.458728,1302.655198,-731.556222,563.582646,-1119.184406,243.989385,-862.904603,-145.679747,570.339948,-579.801676,1699.892963,-769.136667,578.263251,-977.154520,-381.938630,1580.889920,-833.190257,-255.142595,1471.580955,-885.356817,-135.482185,1482.841196,-896.437227,-35.011931,1499.633049,-970.638190,-43.600219,401.485381,-631.176930,623.863258,981.169350,-755.253191,72.442613,661.096785,-702.892139,627.954855,274.281701,-232.859484,1278.153564,-679.462849,599.564815,-939.046872,-453.069230,
-650.390690,605.922953,-921.329133,3.596304,-774.614711,-330.520017,1284.882167,-534.383359,971.073856,-1031.299574,-264.991844,1606.792295,-877.981978,-501.349312,974.519150,-499.487940,-703.325119,126.679225,1361.389555,-1062.951448,-290.497468,975.049412,-638.285141,-515.875483,1060.256009,-983.461887,144.933051,-795.430137,-549.120787,1633.293523,-792.335681,39.665959,781.303710,-595.809963,-60.937636,870.464634,-684.487072,1223.813140,-750.901544,487.160347,-1129.314488,190.937623,-816.746646,-179.442603,723.895592,-603.602445,1697.532003,-788.052184,506.469983,-934.069246,-406.878540,1538.453143,-843.996627,-288.585414,1489.464073,-902.986502,-171.827183,1500.259104,-914.595735,-74.039281,1565.457238,-988.164794,-85.678854,562.977985,-649.758499,553.145385,1123.893751,-771.957819,24.274675,824.208272,-716.779990,577.532004,214.989751,-254.061498,1285.111053,-695.157366,532.224858,-895.361873,-482.963754,
-660.982931,556.280408,-914.384542,-42.805350,-682.214244,-365.322766,1399.255564,-522.285977,894.001259,-1030.003322,-305.669989,1586.422996,-886.914915,-529.885494,892.337515,-386.453214,-716.519658,78.256950,1421.836762,-1071.914698,-320.504703,907.169172,-563.805918,-535.868346,984.208443,-1003.046368,95.585469,-709.105542,-569.466787,1637.199757,-809.403921,-3.530818,886.047150,-613.633709,-100.605736,993.941227,-701.604364,1143.167179,-770.658437,414.733288,-1135.595075,139.331986,-758.388241,-212.361536,868.329336,-625.803612,1679.817232,-807.380440,438.180904,-878.723621,-430.583655,1485.936583,-851.932824,-321.042009,1490.960468,-918.644524,-207.103538,1501.007790,-932.523120,-111.853869,1613.287708,-1005.210243,-126.330508,719.888852,-668.007001,486.040105,1253.194167,-788.809558,-22.658589,979.554668,-730.871344,529.362570,158.205600,-274.083909,1277.757577,-711.046707,468.281717,-839.115971,-511.249007,
-671.269864,508.454285,-900.125514,-87.977179,-575.997278,-398.860009,1496.752836,-502.103106,817.274376,-1021.768140,-344.296016,1553.592505,-891.910232,-556.923217,811.026359,-260.504492,-730.020664,31.647951,1464.142575,-1075.453739,-351.557747,840.315440,-477.262312,-554.901990,906.888654,-1021.201838,48.756122,-607.996551,-588.330335,1625.450629,-826.665067,-45.492297,979.286493,-631.610372,-139.315340,1103.040777,-718.865255,1061.873500,-790.721064,346.540659,-1136.962604,89.029070,-686.859466,-244.435840,1000.931553,-646.512459,1648.254877,-827.036376,373.528669,-810.213921,-453.086051,1425.092346,-856.228581,-352.485349,1477.275444,-931.608491,-241.306114,1486.391293,-949.978944,-148.525482,1643.387533,-1021.407768,-165.663730,869.080670,-686.014889,422.582819,1366.909053,-805.723990,-68.562481,1124.092442,-745.241136,483.034786,104.535114,-292.919513,1257.302748,-727.087405,407.601976,-769.399635,-537.957295,
-681.205306,462.640133,-877.281933,-131.887017,-456.603151,-431.085014,1576.328970,-473.277477,741.802818,-1005.357553,-380.755766,1509.798833,-891.963398,-582.511170,731.372030,-122.948637,-743.992684,-13.313010,1488.763016,-1072.368145,-383.993254,774.989760,-378.938941,-573.034418,829.465062,-1037.443258,4.100429,-492.422986,-605.780321,1599.312082,-843.939003,-86.376274,1059.665257,-649.592844,-177.143851,1196.167570,-736.301869,980.922274,-810.905807,282.670350,-1132.232604,39.936368,-601.454076,-275.648402,1119.407283,-665.852354,1604.496035,-846.894188,312.517052,-727.907413,-474.434607,1357.662925,-856.008552,-382.885583,1449.829122,-941.053128,-274.417144,1457.956503,-966.628874,-184.079389,1656.427708,-1036.299058,-203.757673,1007.645574,-703.865813,362.696375,1463.448299,-822.575370,-113.583266,1255.164633,-759.957563,438.156658,54.377102,-310.572252,1225.136672,-743.198672,349.960320,-685.584679,-563.155553,
-690.712593,418.930668,-844.591307,-174.492714,-325.197345,-461.967208,1637.469113,-435.369586,668.320862,-979.503844,-414.987414,1456.596977,-885.976381,-606.715288,654.005878,24.367729,-758.576462,-56.767274,1496.538828,-1061.395782,-418.119165,711.557008,-269.567743,-590.344569,752.918520,-1051.194958,-38.699858,-363.251846,-621.917082,1560.219431,-860.962097,-126.286398,1126.226965,-667.371014,-214.127531,1272.261244,-753.923942,901.137770,-830.933289,223.076532,-1120.124798,-7.988130,-501.821588,-305.971513,1221.941491,-683.961563,1550.273106,-866.783448,255.045656,-631.534698,-494.693768,1285.331296,-850.301578,-412.215256,1410.183799,-946.050893,-306.408581,1417.417392,-982.029368,-218.499861,1653.422781,-1049.319550,-240.663156,1133.031349,-721.642374,306.213353,1541.809335,-839.184113,-157.805004,1370.583263,-775.083734,394.374632,7.935542,-327.065412,1182.771123,-759.256188,295.075026,-587.416392,-586.942662,
-699.685517,377.329710,-800.859481,-215.745376,-183.467505,-491.498028,1680.157884,-388.102261,597.388184,-942.955353,-446.983743,1395.557240,-872.778879,-629.618848,579.402799,179.109711,-773.880988,-98.827752,1488.617108,-1041.242004,-454.203637,650.256039,-150.346988,-606.931581,678.040865,-1061.781093,-79.918763,-221.928021,-636.875765,1509.724083,-877.368564,-165.273909,1178.420896,-684.668427,-250.267247,1330.791769,-771.717554,823.185140,-850.412879,167.601406,-1099.299917,-54.741714,-388.052161,-335.372353,1307.236949,-700.992686,1487.343281,-886.480768,200.934910,-521.277391,-513.945430,1209.674289,-838.059327,-440.450897,1359.978621,-945.573235,-337.243068,1366.583562,-995.613556,-251.739189,1635.659886,-1059.783724,-276.406508,1243.141338,-739.432646,252.900289,1601.557382,-855.299153,-201.249837,1468.692584,-790.674902,351.386971,-34.761954,-342.447790,1131.787415,-775.085750,242.641053,-475.105879,-609.445344,
-707.992956,337.770058,-745.029951,-255.589907,-33.578211,-519.692340,1704.827695,-331.411771,529.394850,-894.536812,-476.792015,1328.230721,-851.162824,-651.323467,507.883047,338.547805,-789.974542,-139.576281,1466.376809,-1010.622200,-492.466387,591.211924,-22.927062,-622.912720,605.442911,-1068.417845,-119.777698,-70.463586,-650.825427,1449.446774,-892.675044,-203.344883,1216.090184,-701.139942,-285.532234,1371.729559,-789.638642,747.580524,-868.832139,116.000466,-1068.407625,-100.286508,-260.744528,-363.815437,1374.523578,-717.112462,1417.438870,-905.697643,149.948323,-397.840460,-532.289612,1132.124603,-818.185884,-467.573829,1300.874783,-938.495602,-366.877363,1307.295756,-1006.681167,-283.730638,1604.625771,-1066.873583,-310.995695,1336.399811,-757.333527,202.482025,1642.777361,-870.577546,-243.882018,1548.403093,-806.769803,308.952895,-73.842496,-356.794667,1073.789951,-790.457647,192.358607,-349.407926,-630.811189,
